order_date,주간주문량,제품코드,년,월,주차,전주주문량,2주전주문량,3주전주문량,4주전주문량,2주이동평균,4주이동평균,4주이동표준편차
2023-06-11,48000.0,PRD-001,2023,6,23,0.0,0.0,0.0,0.0,48000.0,48000.0,0.0
2023-06-18,0.0,PRD-001,2023,6,24,48000.0,0.0,0.0,0.0,24000.0,24000.0,33941.12549695428
2023-06-25,0.0,PRD-001,2023,6,25,0.0,48000.0,0.0,0.0,0.0,16000.0,27712.812921102035
2023-07-02,0.0,PRD-001,2023,7,26,0.0,0.0,48000.0,0.0,0.0,12000.0,24000.0
2023-07-09,73920.0,PRD-001,2023,7,27,0.0,0.0,0.0,48000.0,36960.0,18480.0,36960.0
2023-07-16,0.0,PRD-001,2023,7,28,73920.0,0.0,0.0,0.0,36960.0,18480.0,36960.0
2023-07-23,0.0,PRD-001,2023,7,29,0.0,73920.0,0.0,0.0,0.0,18480.0,36960.0
2023-07-30,48000.0,PRD-001,2023,7,30,0.0,0.0,73920.0,0.0,24000.0,30480.0,36751.620372440724
2023-08-06,0.0,PRD-001,2023,8,31,48000.0,0.0,0.0,73920.0,24000.0,12000.0,24000.0
2023-08-13,1920.0,PRD-001,2023,8,32,0.0,48000.0,0.0,0.0,960.0,12480.0,23697.29098441423
2023-08-20,0.0,PRD-001,2023,8,33,1920.0,0.0,48000.0,0.0,960.0,12480.0,23697.29098441423
2023-08-27,0.0,PRD-001,2023,8,34,0.0,1920.0,0.0,48000.0,0.0,480.0,960.0
2023-09-03,48000.0,PRD-001,2023,9,35,0.0,0.0,1920.0,0.0,24000.0,12480.0,23697.29098441423
2023-09-10,0.0,PRD-001,2023,9,36,48000.0,0.0,0.0,1920.0,24000.0,12000.0,24000.0
2023-09-17,0.0,PRD-001,2023,9,37,0.0,48000.0,0.0,0.0,0.0,12000.0,24000.0
2023-09-24,0.0,PRD-001,2023,9,38,0.0,0.0,48000.0,0.0,0.0,12000.0,24000.0
2023-10-01,0.0,PRD-001,2023,10,39,0.0,0.0,0.0,48000.0,0.0,0.0,0.0
2023-10-08,0.0,PRD-001,2023,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.0,PRD-001,2023,10,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-22,0.0,PRD-001,2023,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,40320.0,PRD-001,2023,10,43,0.0,0.0,0.0,0.0,20160.0,10080.0,20160.0
2023-11-05,48000.0,PRD-001,2023,11,44,40320.0,0.0,0.0,0.0,44160.0,22080.0,25687.849267698533
2023-11-12,0.0,PRD-001,2023,11,45,48000.0,40320.0,0.0,0.0,24000.0,22080.0,25687.849267698533
2023-11-19,0.0,PRD-001,2023,11,46,0.0,48000.0,40320.0,0.0,0.0,22080.0,25687.849267698533
2023-11-26,20160.0,PRD-001,2023,11,47,0.0,0.0,48000.0,40320.0,10080.0,17040.0,22722.81672680568
2023-12-03,0.0,PRD-001,2023,12,48,20160.0,0.0,0.0,48000.0,10080.0,5040.0,10080.0
2023-06-11,15000.0,PRD-002,2023,6,23,0.0,0.0,0.0,0.0,15000.0,15000.0,0.0
2023-06-18,0.0,PRD-002,2023,6,24,15000.0,0.0,0.0,0.0,7500.0,7500.0,10606.601717798212
2023-06-25,0.0,PRD-002,2023,6,25,0.0,15000.0,0.0,0.0,0.0,5000.0,8660.254037844386
2023-07-02,0.0,PRD-002,2023,7,26,0.0,0.0,15000.0,0.0,0.0,3750.0,7500.0
2023-07-09,0.0,PRD-002,2023,7,27,0.0,0.0,0.0,15000.0,0.0,0.0,0.0
2023-07-16,0.0,PRD-002,2023,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0.0,PRD-002,2023,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0.0,PRD-002,2023,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,PRD-002,2023,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,21000.0,PRD-002,2023,8,32,0.0,0.0,0.0,0.0,10500.0,5250.0,10500.0
2023-08-20,0.0,PRD-002,2023,8,33,21000.0,0.0,0.0,0.0,10500.0,5250.0,10500.0
2023-08-27,0.0,PRD-002,2023,8,34,0.0,21000.0,0.0,0.0,0.0,5250.0,10500.0
2023-09-03,0.0,PRD-002,2023,9,35,0.0,0.0,21000.0,0.0,0.0,5250.0,10500.0
2023-09-10,9000.0,PRD-002,2023,9,36,0.0,0.0,0.0,21000.0,4500.0,2250.0,4500.0
2023-09-17,0.0,PRD-002,2023,9,37,9000.0,0.0,0.0,0.0,4500.0,2250.0,4500.0
2023-09-24,0.0,PRD-002,2023,9,38,0.0,9000.0,0.0,0.0,0.0,2250.0,4500.0
2023-10-01,0.0,PRD-002,2023,10,39,0.0,0.0,9000.0,0.0,0.0,2250.0,4500.0
2023-10-08,3000.0,PRD-002,2023,10,40,0.0,0.0,0.0,9000.0,1500.0,750.0,1500.0
2023-10-15,0.0,PRD-002,2023,10,41,3000.0,0.0,0.0,0.0,1500.0,750.0,1500.0
2023-10-22,0.0,PRD-002,2023,10,42,0.0,3000.0,0.0,0.0,0.0,750.0,1500.0
2023-10-29,0.0,PRD-002,2023,10,43,0.0,0.0,3000.0,0.0,0.0,750.0,1500.0
2023-11-05,0.0,PRD-002,2023,11,44,0.0,0.0,0.0,3000.0,0.0,0.0,0.0
2023-11-12,0.0,PRD-002,2023,11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,PRD-002,2023,11,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,PRD-002,2023,11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,0.0,PRD-002,2023,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,10500.0,PRD-002,2023,12,49,0.0,0.0,0.0,0.0,5250.0,2625.0,5250.0
2023-12-17,0.0,PRD-002,2023,12,50,10500.0,0.0,0.0,0.0,5250.0,2625.0,5250.0
2023-12-24,0.0,PRD-002,2023,12,51,0.0,10500.0,0.0,0.0,0.0,2625.0,5250.0
2023-12-31,0.0,PRD-002,2023,12,52,0.0,0.0,10500.0,0.0,0.0,2625.0,5250.0
2024-01-07,9000.0,PRD-002,2024,1,1,0.0,0.0,0.0,10500.0,4500.0,2250.0,4500.0
2024-01-14,0.0,PRD-002,2024,1,2,9000.0,0.0,0.0,0.0,4500.0,2250.0,4500.0
2024-01-21,0.0,PRD-002,2024,1,3,0.0,9000.0,0.0,0.0,0.0,2250.0,4500.0
2023-06-11,0.0,PRD-003,2023,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,PRD-003,2023,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.0,PRD-003,2023,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,PRD-003,2023,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,37500.0,PRD-004,2023,6,23,0.0,0.0,0.0,0.0,37500.0,37500.0,0.0
2023-06-18,6000.0,PRD-004,2023,6,24,37500.0,0.0,0.0,0.0,21750.0,21750.0,22273.863607376246
2023-06-25,12000.0,PRD-004,2023,6,25,6000.0,37500.0,0.0,0.0,9000.0,18500.0,16725.72868367773
2023-07-02,0.0,PRD-004,2023,7,26,12000.0,6000.0,37500.0,0.0,6000.0,13875.0,16494.317203206687
2023-07-09,25500.0,PRD-004,2023,7,27,0.0,12000.0,6000.0,37500.0,12750.0,10875.0,10911.576421397598
2023-07-16,13500.0,PRD-004,2023,7,28,25500.0,0.0,12000.0,6000.0,19500.0,12750.0,10428.326807307105
2023-07-23,1500.0,PRD-004,2023,7,29,13500.0,25500.0,0.0,12000.0,7500.0,10125.0,11898.004034290794
2023-07-30,3000.0,PRD-004,2023,7,30,1500.0,13500.0,25500.0,0.0,2250.0,10875.0,11115.867037707854
2023-08-06,0.0,PRD-004,2023,8,31,3000.0,1500.0,13500.0,25500.0,1500.0,4500.0,6123.724356957945
2023-08-13,54000.0,PRD-004,2023,8,32,0.0,3000.0,1500.0,13500.0,27000.0,14625.0,26278.55589639583
2023-08-20,6000.0,PRD-004,2023,8,33,54000.0,0.0,3000.0,1500.0,30000.0,15750.0,25617.376914898996
2023-08-27,6000.0,PRD-004,2023,8,34,6000.0,54000.0,0.0,3000.0,6000.0,16500.0,25159.49125081825
2023-09-03,19500.0,PRD-004,2023,9,35,6000.0,6000.0,54000.0,0.0,12750.0,21375.0,22661.917394607193
2023-09-10,13500.0,PRD-004,2023,9,36,19500.0,6000.0,6000.0,54000.0,16500.0,11250.0,6538.34841531101
2023-09-17,1500.0,PRD-004,2023,9,37,13500.0,19500.0,6000.0,6000.0,7500.0,10125.0,7972.609359550987
2023-09-24,1500.0,PRD-004,2023,9,38,1500.0,13500.0,19500.0,6000.0,1500.0,9000.0,9000.0
2023-10-01,0.0,PRD-004,2023,10,39,1500.0,1500.0,13500.0,19500.0,750.0,4125.0,6289.872812704562
2023-10-08,22500.0,PRD-004,2023,10,40,0.0,1500.0,1500.0,13500.0,11250.0,6375.0,10773.230713207622
2023-10-15,1500.0,PRD-004,2023,10,41,22500.0,0.0,1500.0,1500.0,12000.0,6375.0,10773.230713207622
2023-10-22,10500.0,PRD-004,2023,10,42,1500.0,22500.0,0.0,1500.0,6000.0,8625.0,10347.10104328744
2023-10-29,3000.0,PRD-004,2023,10,43,10500.0,1500.0,22500.0,0.0,6750.0,9375.0,9594.920531197744
2023-11-05,19500.0,PRD-004,2023,11,44,3000.0,10500.0,1500.0,22500.0,11250.0,8625.0,8250.0
2023-11-12,15000.0,PRD-004,2023,11,45,19500.0,3000.0,10500.0,1500.0,17250.0,12000.0,7035.623639735144
2023-11-19,13500.0,PRD-004,2023,11,46,15000.0,19500.0,3000.0,10500.0,14250.0,12750.0,6982.120021884471
2023-11-26,12000.0,PRD-004,2023,11,47,13500.0,15000.0,19500.0,3000.0,12750.0,15000.0,3240.37034920393
2023-12-03,46500.0,PRD-004,2023,12,48,12000.0,13500.0,15000.0,19500.0,29250.0,21750.0,16545.392107774296
2023-12-10,10500.0,PRD-004,2023,12,49,46500.0,12000.0,13500.0,15000.0,28500.0,20625.0,17293.42360552126
2023-12-17,21000.0,PRD-004,2023,12,50,10500.0,46500.0,12000.0,13500.0,15750.0,22500.0,16658.331248957682
2023-12-24,4500.0,PRD-004,2023,12,51,21000.0,10500.0,46500.0,12000.0,12750.0,20625.0,18548.921801549546
2023-12-31,3000.0,PRD-004,2023,12,52,4500.0,21000.0,10500.0,46500.0,3750.0,9750.0,8170.067319184096
2024-01-07,27000.0,PRD-004,2024,1,1,3000.0,4500.0,21000.0,10500.0,15000.0,13875.0,11960.873713905687
2024-01-14,19500.0,PRD-004,2024,1,2,27000.0,3000.0,4500.0,21000.0,23250.0,13500.0,11683.321445547923
2024-01-21,3000.0,PRD-004,2024,1,3,19500.0,27000.0,3000.0,4500.0,11250.0,13125.0,12085.63196527182
2023-06-11,265200.0,PRD-005,2023,6,23,0.0,0.0,0.0,0.0,265200.0,265200.0,0.0
2023-06-18,0.0,PRD-005,2023,6,24,265200.0,0.0,0.0,0.0,132600.0,132600.0,187524.7183706724
2023-06-25,264000.0,PRD-005,2023,6,25,0.0,265200.0,0.0,0.0,132000.0,176400.0,152768.05948888662
2023-07-02,0.0,PRD-005,2023,7,26,264000.0,0.0,265200.0,0.0,132000.0,132300.0,152767.6667361258
2023-07-09,182400.0,PRD-005,2023,7,27,0.0,264000.0,0.0,265200.0,91200.0,111600.0,133100.86400921672
2023-07-16,0.0,PRD-005,2023,7,28,182400.0,0.0,264000.0,0.0,91200.0,111600.0,133100.86400921672
2023-07-23,0.0,PRD-005,2023,7,29,0.0,182400.0,0.0,264000.0,0.0,45600.0,91200.0
2023-07-30,0.0,PRD-005,2023,7,30,0.0,0.0,182400.0,0.0,0.0,45600.0,91200.0
2023-08-06,0.0,PRD-005,2023,8,31,0.0,0.0,0.0,182400.0,0.0,0.0,0.0
2023-08-13,66000.0,PRD-005,2023,8,32,0.0,0.0,0.0,0.0,33000.0,16500.0,33000.0
2023-08-20,0.0,PRD-005,2023,8,33,66000.0,0.0,0.0,0.0,33000.0,16500.0,33000.0
2023-08-27,0.0,PRD-005,2023,8,34,0.0,66000.0,0.0,0.0,0.0,16500.0,33000.0
2023-09-03,118800.0,PRD-005,2023,9,35,0.0,0.0,66000.0,0.0,59400.0,46200.0,57537.46605473689
2023-09-10,0.0,PRD-005,2023,9,36,118800.0,0.0,0.0,66000.0,59400.0,29700.0,59400.0
2023-09-17,0.0,PRD-005,2023,9,37,0.0,118800.0,0.0,0.0,0.0,29700.0,59400.0
2023-09-24,0.0,PRD-005,2023,9,38,0.0,0.0,118800.0,0.0,0.0,29700.0,59400.0
2023-10-01,0.0,PRD-005,2023,10,39,0.0,0.0,0.0,118800.0,0.0,0.0,0.0
2023-10-08,355200.0,PRD-005,2023,10,40,0.0,0.0,0.0,0.0,177600.0,88800.0,177600.0
2023-10-15,0.0,PRD-005,2023,10,41,355200.0,0.0,0.0,0.0,177600.0,88800.0,177600.0
2023-10-22,0.0,PRD-005,2023,10,42,0.0,355200.0,0.0,0.0,0.0,88800.0,177600.0
2023-10-29,0.0,PRD-005,2023,10,43,0.0,0.0,355200.0,0.0,0.0,88800.0,177600.0
2023-11-05,169200.0,PRD-005,2023,11,44,0.0,0.0,0.0,355200.0,84600.0,42300.0,84600.0
2023-11-12,0.0,PRD-005,2023,11,45,169200.0,0.0,0.0,0.0,84600.0,42300.0,84600.0
2023-11-19,0.0,PRD-005,2023,11,46,0.0,169200.0,0.0,0.0,0.0,42300.0,84600.0
2023-11-26,0.0,PRD-005,2023,11,47,0.0,0.0,169200.0,0.0,0.0,42300.0,84600.0
2023-12-03,56800.0,PRD-005,2023,12,48,0.0,0.0,0.0,169200.0,28400.0,14200.0,28400.0
2023-12-10,0.0,PRD-005,2023,12,49,56800.0,0.0,0.0,0.0,28400.0,14200.0,28400.0
2023-12-17,165600.0,PRD-005,2023,12,50,0.0,56800.0,0.0,0.0,82800.0,55600.0,78068.68770512285
2023-12-24,0.0,PRD-005,2023,12,51,165600.0,0.0,56800.0,0.0,82800.0,55600.0,78068.68770512285
2023-12-31,0.0,PRD-005,2023,12,52,0.0,165600.0,0.0,56800.0,0.0,41400.0,82800.0
2024-01-07,140400.0,PRD-005,2024,1,1,0.0,0.0,165600.0,0.0,70200.0,76500.0,88931.6591546565
2024-01-14,0.0,PRD-005,2024,1,2,140400.0,0.0,0.0,165600.0,70200.0,35100.0,70200.0
2024-01-21,0.0,PRD-005,2024,1,3,0.0,140400.0,0.0,0.0,0.0,35100.0,70200.0
2023-06-11,0.0,PRD-006,2023,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,PRD-006,2023,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.0,PRD-006,2023,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,5000.0,PRD-006,2023,7,26,0.0,0.0,0.0,0.0,2500.0,1250.0,2500.0
2023-07-09,2500.0,PRD-006,2023,7,27,5000.0,0.0,0.0,0.0,3750.0,1875.0,2393.567769390845
2023-07-16,7500.0,PRD-006,2023,7,28,2500.0,5000.0,0.0,0.0,5000.0,3750.0,3227.486121839514
2023-07-23,5000.0,PRD-006,2023,7,29,7500.0,2500.0,5000.0,0.0,6250.0,5000.0,2041.241452319315
2023-07-30,2500.0,PRD-006,2023,7,30,5000.0,7500.0,2500.0,5000.0,3750.0,4375.0,2393.567769390845
2023-08-06,0.0,PRD-006,2023,8,31,2500.0,5000.0,7500.0,2500.0,1250.0,3750.0,3227.486121839514
2023-08-13,5000.0,PRD-006,2023,8,32,0.0,2500.0,5000.0,7500.0,2500.0,3125.0,2393.567769390845
2023-08-20,0.0,PRD-006,2023,8,33,5000.0,0.0,2500.0,5000.0,2500.0,1875.0,2393.567769390845
2023-08-27,5000.0,PRD-006,2023,8,34,0.0,5000.0,0.0,2500.0,2500.0,2500.0,2886.751345948129
2023-09-03,2500.0,PRD-006,2023,9,35,5000.0,0.0,5000.0,0.0,3750.0,3125.0,2393.567769390845
2023-09-10,0.0,PRD-006,2023,9,36,2500.0,5000.0,0.0,5000.0,1250.0,1875.0,2393.567769390845
2023-09-17,2500.0,PRD-006,2023,9,37,0.0,2500.0,5000.0,0.0,1250.0,2500.0,2041.241452319315
2023-09-24,5000.0,PRD-006,2023,9,38,2500.0,0.0,2500.0,5000.0,3750.0,2500.0,2041.241452319315
2023-10-01,0.0,PRD-006,2023,10,39,5000.0,2500.0,0.0,2500.0,2500.0,1875.0,2393.567769390845
2023-10-08,2500.0,PRD-006,2023,10,40,0.0,5000.0,2500.0,0.0,1250.0,2500.0,2041.241452319315
2023-10-15,0.0,PRD-006,2023,10,41,2500.0,0.0,5000.0,2500.0,1250.0,1875.0,2393.567769390845
2023-10-22,2500.0,PRD-006,2023,10,42,0.0,2500.0,0.0,5000.0,1250.0,1250.0,1443.3756729740644
2023-10-29,2500.0,PRD-006,2023,10,43,2500.0,0.0,2500.0,0.0,2500.0,1875.0,1250.0
2023-11-05,10000.0,PRD-006,2023,11,44,2500.0,2500.0,0.0,2500.0,6250.0,3750.0,4330.127018922193
2023-11-12,0.0,PRD-006,2023,11,45,10000.0,2500.0,2500.0,0.0,5000.0,3750.0,4330.127018922193
2023-11-19,0.0,PRD-006,2023,11,46,0.0,10000.0,2500.0,2500.0,0.0,3125.0,4732.4236215002275
2023-11-26,0.0,PRD-006,2023,11,47,0.0,0.0,10000.0,2500.0,0.0,2500.0,5000.0
2023-12-03,0.0,PRD-006,2023,12,48,0.0,0.0,0.0,10000.0,0.0,0.0,0.0
2023-12-10,0.0,PRD-006,2023,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,0.0,PRD-006,2023,12,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.0,PRD-006,2023,12,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,0.0,PRD-006,2023,12,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,0.0,PRD-006,2024,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,0.0,PRD-006,2024,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0,PRD-006,2024,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,3000.0,PRD-007,2023,6,23,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0
2023-06-18,0.0,PRD-007,2023,6,24,3000.0,0.0,0.0,0.0,1500.0,1500.0,2121.3203435596424
2023-06-25,0.0,PRD-007,2023,6,25,0.0,3000.0,0.0,0.0,0.0,1000.0,1732.0508075688772
2023-07-02,0.0,PRD-007,2023,7,26,0.0,0.0,3000.0,0.0,0.0,750.0,1500.0
2023-07-09,3000.0,PRD-007,2023,7,27,0.0,0.0,0.0,3000.0,1500.0,750.0,1500.0
2023-07-16,0.0,PRD-007,2023,7,28,3000.0,0.0,0.0,0.0,1500.0,750.0,1500.0
2023-07-23,0.0,PRD-007,2023,7,29,0.0,3000.0,0.0,0.0,0.0,750.0,1500.0
2023-07-30,500.0,PRD-007,2023,7,30,0.0,0.0,3000.0,0.0,250.0,875.0,1436.140661634507
2023-08-06,0.0,PRD-007,2023,8,31,500.0,0.0,0.0,3000.0,250.0,125.0,249.99999999999957
2023-08-13,1000.0,PRD-007,2023,8,32,0.0,500.0,0.0,0.0,500.0,375.0,478.71355387816885
2023-08-20,0.0,PRD-007,2023,8,33,1000.0,0.0,500.0,0.0,500.0,375.0,478.71355387816885
2023-08-27,0.0,PRD-007,2023,8,34,0.0,1000.0,0.0,500.0,0.0,250.0,499.9999999999998
2023-09-03,1000.0,PRD-007,2023,9,35,0.0,0.0,1000.0,0.0,500.0,500.0,577.3502691896256
2023-09-10,6500.0,PRD-007,2023,9,36,1000.0,0.0,0.0,1000.0,3750.0,1875.0,3119.1612120354835
2023-09-17,1500.0,PRD-007,2023,9,37,6500.0,1000.0,0.0,0.0,4000.0,2250.0,2901.149197588202
2023-09-24,1500.0,PRD-007,2023,9,38,1500.0,6500.0,1000.0,0.0,1500.0,2625.0,2594.0637360455635
2023-10-01,0.0,PRD-007,2023,10,39,1500.0,1500.0,6500.0,1000.0,750.0,2375.0,2839.4541729001367
2023-10-08,4500.0,PRD-007,2023,10,40,0.0,1500.0,1500.0,6500.0,2250.0,1875.0,1887.4586088176875
2023-10-15,0.0,PRD-007,2023,10,41,4500.0,0.0,1500.0,1500.0,2250.0,1500.0,2121.3203435596424
2023-10-22,1500.0,PRD-007,2023,10,42,0.0,4500.0,0.0,1500.0,750.0,1500.0,2121.3203435596424
2023-10-29,0.0,PRD-007,2023,10,43,1500.0,0.0,4500.0,0.0,750.0,1500.0,2121.3203435596424
2023-11-05,6000.0,PRD-007,2023,11,44,0.0,1500.0,0.0,4500.0,3000.0,1875.0,2839.4541729001367
2023-11-12,0.0,PRD-007,2023,11,45,6000.0,0.0,1500.0,0.0,3000.0,1875.0,2839.4541729001367
2023-11-19,2000.0,PRD-007,2023,11,46,0.0,6000.0,0.0,1500.0,1000.0,2000.0,2828.42712474619
2023-11-26,0.0,PRD-007,2023,11,47,2000.0,0.0,6000.0,0.0,1000.0,2000.0,2828.42712474619
2023-12-03,1500.0,PRD-007,2023,12,48,0.0,2000.0,0.0,6000.0,750.0,875.0,1030.7764064044154
2023-12-10,7500.0,PRD-007,2023,12,49,1500.0,0.0,2000.0,0.0,4500.0,2750.0,3278.7192621510003
2023-12-17,1500.0,PRD-007,2023,12,50,7500.0,1500.0,0.0,2000.0,4500.0,2625.0,3326.0336739125178
2023-12-24,0.0,PRD-007,2023,12,51,1500.0,7500.0,1500.0,0.0,750.0,2625.0,3326.0336739125178
2023-12-31,0.0,PRD-007,2023,12,52,0.0,1500.0,7500.0,1500.0,0.0,2250.0,3570.714214271425
2024-01-07,3000.0,PRD-007,2024,1,1,0.0,0.0,1500.0,7500.0,1500.0,1125.0,1436.140661634507
2024-01-14,0.0,PRD-007,2024,1,2,3000.0,0.0,0.0,1500.0,1500.0,750.0,1500.0
2024-01-21,0.0,PRD-007,2024,1,3,0.0,3000.0,0.0,0.0,0.0,750.0,1500.0
2023-06-11,0.0,PRD-008,2023,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,PRD-008,2023,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.0,PRD-008,2023,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,PRD-008,2023,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,0.0,PRD-008,2023,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0.0,PRD-008,2023,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0.0,PRD-008,2023,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0.0,PRD-008,2023,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,PRD-008,2023,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,PRD-008,2023,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,800.0,PRD-008,2023,8,33,0.0,0.0,0.0,0.0,400.0,200.0,400.0
2023-08-27,0.0,PRD-008,2023,8,34,800.0,0.0,0.0,0.0,400.0,200.0,400.0
2023-09-03,0.0,PRD-008,2023,9,35,0.0,800.0,0.0,0.0,0.0,200.0,400.0
2023-09-10,0.0,PRD-008,2023,9,36,0.0,0.0,800.0,0.0,0.0,200.0,400.0
2023-09-17,0.0,PRD-008,2023,9,37,0.0,0.0,0.0,800.0,0.0,0.0,0.0
2023-09-24,0.0,PRD-008,2023,9,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,PRD-008,2023,10,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,0.0,PRD-008,2023,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.0,PRD-008,2023,10,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-22,0.0,PRD-008,2023,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,0.0,PRD-008,2023,10,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,0.0,PRD-008,2023,11,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,0.0,PRD-008,2023,11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,PRD-008,2023,11,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,PRD-008,2023,11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,0.0,PRD-008,2023,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,0.0,PRD-008,2023,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,0.0,PRD-008,2023,12,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,10000.0,PRD-008,2023,12,51,0.0,0.0,0.0,0.0,5000.0,2500.0,5000.0
2023-12-31,0.0,PRD-008,2023,12,52,10000.0,0.0,0.0,0.0,5000.0,2500.0,5000.0
2024-01-07,2000.0,PRD-008,2024,1,1,0.0,10000.0,0.0,0.0,1000.0,3000.0,4760.9522856952335
2024-01-14,0.0,PRD-008,2024,1,2,2000.0,0.0,10000.0,0.0,1000.0,3000.0,4760.9522856952335
2024-01-21,0.0,PRD-008,2024,1,3,0.0,2000.0,0.0,10000.0,0.0,500.0,999.9999999999995
2023-06-11,15975.0,PRD-009,2023,6,23,0.0,0.0,0.0,0.0,15975.0,15975.0,0.0
2023-06-18,0.0,PRD-009,2023,6,24,15975.0,0.0,0.0,0.0,7987.5,7987.5,11296.030829455096
2023-06-25,0.0,PRD-009,2023,6,25,0.0,15975.0,0.0,0.0,0.0,5325.0,9223.170550304272
2023-07-02,0.0,PRD-009,2023,7,26,0.0,0.0,15975.0,0.0,0.0,3993.75,7987.5
2023-07-09,2025.0,PRD-009,2023,7,27,0.0,0.0,0.0,15975.0,1012.5,506.25,1012.5
2023-07-16,15300.0,PRD-009,2023,7,28,2025.0,0.0,0.0,0.0,8662.5,4331.25,7374.5444774575735
2023-07-23,0.0,PRD-009,2023,7,29,15300.0,2025.0,0.0,0.0,7650.0,4331.25,7374.5444774575735
2023-07-30,0.0,PRD-009,2023,7,30,0.0,15300.0,2025.0,0.0,0.0,4331.25,7374.5444774575735
2023-08-06,0.0,PRD-009,2023,8,31,0.0,0.0,15300.0,2025.0,0.0,3825.0,7650.0
2023-08-13,1350.0,PRD-009,2023,8,32,0.0,0.0,0.0,15300.0,675.0,337.5,675.0
2023-08-20,0.0,PRD-009,2023,8,33,1350.0,0.0,0.0,0.0,675.0,337.5,675.0
2023-08-27,0.0,PRD-009,2023,8,34,0.0,1350.0,0.0,0.0,0.0,337.5,675.0
2023-09-03,14850.0,PRD-009,2023,9,35,0.0,0.0,1350.0,0.0,7425.0,4050.0,7228.0702818940545
2023-09-10,0.0,PRD-009,2023,9,36,14850.0,0.0,0.0,1350.0,7425.0,3712.5,7425.0
2023-09-17,0.0,PRD-009,2023,9,37,0.0,14850.0,0.0,0.0,0.0,3712.5,7425.0
2023-09-24,1350.0,PRD-009,2023,9,38,0.0,0.0,14850.0,0.0,675.0,4050.0,7228.0702818940545
